"","feature","start","end","strand","gene"
"3680","gene",4148119,4148691,"+","ppiA"
"3681","gene",4148796,4148963,"+","yhfG"
"3682","gene",4148953,4149555,"+","fic"
"3683","gene",4149587,4150150,"+","pabA"
"3684","gene",4150236,4151456,"+","argD"
"3685","gene",4151523,4153613,"-","yhfK"
"3686","gene",4153664,4154296,"-","crp"
"3687","gene",4154598,4155002,"+","yhfA"
"3688","gene",4155057,4155926,"-","prkB"
"3689","gene",4155980,4156198,"-","yheU"
"3690","gene",4156192,4157214,"-","yheT"
"3691","gene",4157214,4159127,"-","yheS"
"3692","gene",4159258,4159809,"+","kefG"
"3693","gene",4159809,4161614,"+","kefB"
"3694","gene",4161624,4161824,"+","yheV"
"3695","gene",4161919,4162509,"+","slyD"
"3696","gene",4162558,4162776,"-","slyX"
"3697","gene",4162997,4163809,"+","fkpA"
"3698","gene",4163976,4164698,"+","yheO"
"3699","gene",4164698,4165084,"+","tusD"
"3700","gene",4165084,4165443,"+","tusC"
"3701","gene",4165451,4165738,"+","tusB"
"3702","gene",4165864,4166238,"+","rpsL"
"3703","pseudogene",4166335,4166802,"+","rpsG"
"3704","gene",4166902,4169016,"+","fusA"
"3705","gene",4169087,4170271,"+","tuf"
"3706","gene",4170563,4173256,"+","chiA"
"3707","gene",4173425,4173619,"+","bfd"
"3708","gene",4173691,4174167,"+","bfr"
"3709","gene",4174196,4174873,"-","gspO"
"3710","gene",4174873,4175334,"-","gspM"
"3711","gene",4175331,4176494,"-","gspL"
"3712","gene",4176509,4177492,"-","gspK"
"3713","gene",4177485,4178072,"-","gspJ"
"3714","gene",4178065,4178442,"-","gspI"
"3715","gene",4178439,4178948,"-","gspH"
"3716","gene",4178956,4179393,"-","gspG"
"3717","gene",4179403,4180599,"-","gspF"
"3718","gene",4180596,4182077,"-","gspE"
"3719","gene",4182087,4184039,"-","gspD"
"3720","gene",4184023,4184838,"-","gspC"
"3721","gene",4185018,4186487,"+","gspA"
"3722","gene",4186489,4186908,"+","gspB"
"3723","gene",4187146,4187457,"+","rpsJ"
"3724","gene",4187490,4188119,"+","rplC"
"3725","gene",4188130,4188735,"+","rplD"
"3726","gene",4188732,4189034,"+","rplW"
"3727","gene",4189052,4189873,"+","rplB"
"3728","gene",4189890,4190168,"+","rpsS"
"3729","gene",4190183,4190515,"+","rplV"
"3730","gene",4190533,4191234,"+","rpsC"
"3731","gene",4191247,4191657,"+","rplP"
"3732","gene",4191657,4191848,"+","rpmC"
"3733","gene",4191848,4192102,"+","rpsQ"
"3734","gene",4192267,4192638,"+","rplN"
"3735","gene",4192649,4192963,"+","rplX"
"3736","gene",4192978,4193517,"+","rplE"
"3737","gene",4193532,4193837,"+","rpsN"
"3738","gene",4193871,4194263,"+","rpsH"
"3739","gene",4194276,4194809,"+","rplF"
"3740","gene",4194819,4195172,"+","rplR"
"3741","gene",4195187,4195690,"+","rpsE"
"3742","gene",4195694,4195873,"+","rpmD"
"3743","gene",4195877,4196311,"+","rplO"
"3744","gene",4196319,4197650,"+","secY"
"3745","gene",4197682,4197798,"+","rpmJ"
"3746","gene",4197945,4198301,"+","rpsM"
"3747","gene",4198318,4198707,"+","rpsK"
"3748","gene",4198741,4199361,"+","rpsD"
"3749","gene",4199387,4200376,"+","rpoA"
"3750","gene",4200417,4200800,"+","rplQ"
"3751","gene",4200907,4201275,"+","yhdN"
"3752","gene",4201286,4201711,"+","zntR"
"3753","gene",4201767,4201985,"+","arfA"
"3754","gene",4201982,4202392,"-","mscL"
"3755","gene",4202522,4203898,"-","trkA"
"3756","gene",4203920,4205209,"-","rsmB"
"3757","gene",4205255,4206202,"-","fmt"
"3758","gene",4206217,4206726,"-","def"
"3759","gene",4206856,4207980,"+","dprA"
"3760","gene",4207952,4208425,"+","smg"
"3761","gene",4208454,4208996,"+","yrdD"
"3762","gene",4209001,4209573,"+","tsaC"
"3763","gene",4209578,4210396,"+","aroE"
"3764","gene",4210393,4210650,"+","yrdB"
"3765","gene",4210626,4211180,"-","yrdA"
"3766","rRNA",4211654,4213195,"+","16S ribosomal RNA"
"3767","tRNA",4213264,4213340,"+","tRNA-Ile"
"3768","tRNA",4213383,4213458,"+","tRNA-Ala"
"3769","rRNA",4213633,4216536,"+","23S ribosomal RNA"
"3770","gene",4216632,4216747,"+","rrf"
"3771","rRNA",4216632,4216747,"+","rrf"
"3772","gene",4217270,4217713,"-","yjaB"
"3773","gene",4217870,4218799,"+","metA"
"3774","gene",4219068,4220669,"+","aceB"
"3775","gene",4220699,4222003,"+","aceA"
"3776","gene",4222186,4223922,"+","aceK"
"3777","gene",4223891,4226077,"-","espL4"
"3778","gene",4226394,4227218,"-","iclR"
"3779","gene",4227418,4231101,"+","metH"
"3780","gene",4231321,4232952,"+","yjbB"
"3781","gene",4233043,4233732,"-","pepE"
"3782","gene",4233944,4234816,"+","rluF"
"3783","gene",4234949,4235221,"-","yjbD"
"3784","gene",4235474,4236823,"-","lysC"
"3785","gene",4237348,4238997,"+","pgi"
"3786","gene",4239496,4239738,"+","yjbE"
"3787","gene",4239852,4240490,"+","yjbF"
"3788","gene",4240487,4241224,"+","yjbG"
"3789","gene",4241224,4243320,"+","yjbH"
"3790","gene",4243915,4244325,"+","psiE"
"3791","gene",4244369,4245844,"-","xylE"
"3792","gene",4246216,4247106,"-","malG"
"3793","gene",4247121,4248665,"-","malF"
"3794","gene",4248819,4250009,"-","malE"
"3795","gene",4250374,4251489,"+","malK"
"3796","gene",4251561,4252901,"+","lamB"
"3797","gene",4253144,4254064,"+","malM"
"3798","gene",4256096,4256593,"+","ubiC"
"3799","gene",4256606,4257478,"+","ubiA"
"3800","gene",4257633,4260056,"-","plsB"
"3801","gene",4260227,4260595,"+","dgkA"
"3802","gene",4260705,4261313,"+","lexA"
"3803","gene",4261386,4262711,"+","dinF"
"3804","gene",4262827,4263036,"+","yjbJ"
"3805","gene",4263078,4263593,"-","zur"
"3806","gene",4265259,4266296,"+","dusA"
"3807","gene",4266430,4266672,"+","pspG"
"3808","gene",4266838,4267821,"-","qorA"
"3809","gene",4267904,4269319,"+","dnaB"
"3810","gene",4269372,4270451,"+","alr"
"3811","gene",4270704,4271897,"+","tyrB"
"3812","gene",4273004,4273717,"+","aphA"
"3813","gene",4273828,4274244,"+","yjbQ"
"3814","gene",4274248,4274604,"+","yjbR"
"3815","gene",4274639,4277461,"-","uvrA"
"3816","gene",4277715,4278251,"+","ssb1"
"3817","gene",4278350,4278631,"-","yjcB"
"3818","gene",4279061,4280647,"+","pdeC"
"3819","gene",4280650,4280973,"-","soxS"
"3820","gene",4281059,4281523,"+","soxR"
"3821","gene",4282069,4283418,"+","ghxP"
"3822","gene",4283570,4285219,"+","yjcE"
"3823","gene",4285373,4286665,"-","espX5"
"3824","gene",4286843,4288492,"-","actP"
"3825","gene",4288489,4288803,"-","yjcH"
"3826","gene",4289003,4290961,"-","acs"
"3827","gene",4291354,4292790,"+","nrfA"
"3828","gene",4292835,4293401,"+","nrfB"
"3829","gene",4293398,4294069,"+","nrfC"
"3830","gene",4294066,4295022,"+","nrfD"
"3831","gene",4295042,4296760,"+","nrfE"
"3832","gene",4296753,4297136,"+","nrfF"
"3833","gene",4297133,4297729,"+","nrfG"
"3834","gene",4298071,4299384,"+","gltP"
"3835","gene",4299915,4300604,"-","yjcO"
"3836","gene",4300698,4302845,"-","fdhF"
"3837","gene",4303043,4304509,"-","mdtP"
"3838","gene",4304506,4306557,"-","mdtO"
"3839","gene",4306557,4307588,"-","mdtN"
"3840","gene",4307607,4307882,"-","ytcA"
"3841","gene",4308091,4310076,"-","yjcS"
"3842","pseudogene",4311557,4312477,"-","alsK"
"3843","gene",4312461,4313156,"-","alsE"
"3844","gene",4313167,4314147,"-","alsC"
"3845","gene",4314126,4315658,"-","alsA"
"3846","gene",4315785,4316720,"-","alsB"
"3847","gene",4316779,4317669,"-","alsR"
"3848","gene",4318028,4318477,"+","rpiB"
"3849","gene",4318546,4318875,"+","yjdP"
"3850","gene",4319022,4319780,"-","phnP"
"3851","gene",4319782,4320216,"-","phnO"
"3852","gene",4320203,4320760,"-","phnN"
"3853","gene",4320760,4321896,"-","phnM"
"3854","gene",4321893,4322573,"-","phnL"
"3855","gene",4322684,4323442,"-","phnK"
"3856","gene",4323439,4324284,"-","phnJ"
"3857","gene",4324277,4325341,"-","phnI"
"3858","gene",4325341,4325925,"-","phnH"
"3859","gene",4325922,4326374,"-","phnG"
"3860","gene",4326375,4327100,"-","phnF"
"3861","pseudogene",4327121,4327908,"-","phnE"
"3862","gene",4328014,4329030,"-","phnD"
"3863","gene",4329055,4329843,"-","phnC"
"3864","gene",4329976,4330419,"-","yjdN"
"3865","gene",4331077,4331412,"-","yjdM"
"3866","gene",4331813,4334041,"+","crfC"
"3867","gene",4334038,4334916,"+","rdcB"
"3868","gene",4335180,4336682,"+","proP"
"3869","gene",4336794,4336883,"+","pmrR"
"3870","gene",4336859,4337959,"-","pmrB"
"3871","gene",4337960,4338628,"-","basR"
"3872","gene",4338625,4340268,"-","eptA"
"3873","gene",4340372,4341709,"-","adiC"
"3874","gene",4341846,4342607,"-","adiY"
"3875","gene",4342932,4345199,"-","adiA"
"3876","gene",4345398,4346306,"-","melR"
"3877","gene",4346589,4347944,"+","melA"
"3878","gene",4348047,4349468,"+","melB"
"3879","gene",4349607,4350236,"-","yjdF"
"3880","gene",4350358,4352004,"-","fumB"
"3881","gene",4352082,4353422,"-","dcuB"
"3882","gene",4353993,4354712,"-","dcuR"
"3883","gene",4354709,4356340,"-","dcuS"
"3884","gene",4356521,4356751,"+","yjdI"
"3885","gene",4356763,4357035,"+","yjdJ"
"3886","gene",4357262,4357558,"+","ghoS"
"3887","gene",4357586,4357759,"+","ghoT"
"3888","gene",4357878,4359395,"-","lysS"
"3889","gene",4359632,4361089,"-","dtpC"
"3890","gene",4361148,4363295,"-","cadA"
"3891","gene",4363375,4364709,"-","cadB"
"3892","gene",4365074,4366612,"-","cadC"
"3893","tRNA",4367229,4367304,"-","tRNA-Phe"
"3894","gene",4367411,4367986,"-","yjdC"
"3895","gene",4368023,4369720,"-","dsbD"
"3896","gene",4369696,4370034,"-","cutA"
"3897","pseudogene",4370150,4371453,"-","dcuA"
"3898","gene",4371571,4373007,"-","aspA"
"3899","gene",4373344,4373820,"+","fxsA"
"3900","gene",4373836,4375092,"-","yjeH"
"3901","gene",4375368,4375661,"+","groS"
"3902","gene",4375705,4377351,"+","groL"
"3903","gene",4377489,4377842,"+","yjeI"
"3904","gene",4378045,4378914,"-","yjeJ"
"3905","gene",4379309,4380337,"-","epmB"
"3906","gene",4380379,4380945,"+","efp"
"3907","gene",4380997,4381122,"+","ecnA"
"3908","gene",4381233,4381379,"+","ecnB"
"3909","gene",4381555,4381872,"+","sugE"
"3910","gene",4381869,4382402,"-","blc"
"3911","gene",4382491,4383624,"-","ampC"
"3912","gene",4383687,4384046,"-","frdD"
"3913","gene",4384057,4384452,"-","frdC"
"3914","gene",4384463,4385197,"-","frdB"
"3915","gene",4385190,4386998,"-","frdA"
"3916","gene",4387323,4388300,"+","epmA"
"3917","gene",4388519,4390021,"+","yjeM"
"3918","gene",4390384,4390698,"+","yjeO"
"3919","gene",4390727,4394050,"-","mscM"
"3920","gene",4394072,4395040,"-","asd"
"3921","gene",4395137,4396189,"-","rsgA"
"3922","gene",4396284,4396829,"+","orn"
"3923","tRNA",4397040,4397115,"+","tRNA-Gly"
"3924","tRNA",4397152,4397227,"+","tRNA-Gly"
"3925","tRNA",4397263,4397338,"+","tRNA-Gly"
"3926","gene",4397608,4398747,"-","queG"
"3927","gene",4398746,4400293,"+","nnr"
"3928","gene",4400265,4400726,"+","tsaE"
"3929","gene",4400745,4402082,"+","amiB"
"3930","gene",4402092,4403939,"+","mutL"
"3931","gene",4403932,4404882,"+","miaA"
"3932","gene",4404968,4405276,"+","hfq"
"3933","gene",4405352,4406632,"+","hflX"
"3934","gene",4406718,4407977,"+","hflK"
"3935","gene",4407980,4408984,"+","hflC"
"3936","gene",4409066,4409263,"+","yjeT"
"3937","gene",4409367,4410665,"+","purA"
"3938","gene",4410870,4411295,"+","nsrR"
"3939","gene",4411334,4413775,"+","rnr"
"3940","gene",4413955,4414686,"+","rlmB"
"3941","gene",4414813,4415214,"+","yjfI"
"3942","gene",4415233,4415931,"+","yjfJ"
"3943","gene",4415982,4416641,"+","yjfK"
"3944","gene",4416659,4417057,"+","yjfL"
"3945","gene",4417067,4417705,"+","yjfM"
"3946","gene",4417708,4418871,"+","yjfC"
"3947","gene",4418955,4420580,"+","aidB"
"3948","gene",4420697,4420972,"-","yjfN"
"3949","gene",4421121,4421450,"-","bsmA"
"3950","gene",4421632,4422381,"+","yjfP"
"3951","gene",4422378,4423133,"-","ulaR"
"3952","gene",4423241,4424305,"-","ulaG"
"3953","gene",4424660,4426057,"+","ulaA"
"3954","gene",4426073,4426378,"+","ulaB"
"3955","gene",4426388,4426852,"+","ulaC"
"3956","gene",4426866,4427516,"+","ulaD"
"3957","gene",4427526,4428380,"+","ulaE"
"3958","gene",4428380,4429066,"+","ulaF"
"3959","gene",4429196,4429471,"-","yjfY"
"3960","gene",4429798,4430193,"+","rpsF"
"3961","gene",4430200,4430514,"+","priB"
"3962","gene",4430519,4430746,"+","rpsR"
"3963","gene",4430788,4431237,"+","rplI"
"3964","gene",4431308,4432102,"-","yjfZ"
"3965","gene",4432759,4433397,"-","ytfB"
"3966","gene",4433615,4434235,"+","fklB"
"3967","gene",4434544,4435956,"+","cycA"
"3968","gene",4436001,4436663,"-","ytfE"
"3969","gene",4436771,4437736,"-","ytfF"
"3970","gene",4437844,4438704,"-","qorB"
"3971","gene",4438793,4439173,"+","ytfH"
"3972","gene",4439302,4441245,"-","cpdB"
"3973","gene",4441435,4442175,"+","cysQ"
"3974","gene",4443388,4443942,"-","ytfJ"
"3975","gene",4444267,4444473,"+","ytfK"
"3976","gene",4444552,4445895,"-","paeA"
"3977","gene",4446218,4446856,"-","msrA"
"3978","gene",4447062,4448795,"+","tamA"
"3979","gene",4448792,4452571,"+","tamB"
"3980","gene",4452574,4452915,"+","ytfP"
"3981","gene",4453127,4453378,"+","chpS"
"3982","gene",4453372,4453722,"+","chpB"
"3983","gene",4453802,4454332,"-","ppa"
"3984","gene",4454642,4455598,"+","ytfQ"
"3985","gene",4455738,4457240,"+","ytfR"
"3986","gene",4457254,4458276,"+","ytfT"
"3987","gene",4458263,4459258,"+","yjfF"
"3988","gene",4459291,4460289,"-","fbp"
"3989","gene",4460465,4461838,"+","mpl"
"3990","gene",4461994,4462545,"-","yjgA"
"3991","gene",4462639,4463991,"+","pmbA"
"3992","gene",4464170,4464535,"+","cybC"
"3993","gene",4464580,4465044,"-","nrdG"
"3994","gene",4465202,4467340,"-","nrdD"
"3995","gene",4467734,4469389,"-","treC"
"3996","gene",4469439,4470860,"-","treB"
"3997","gene",4470979,4471926,"-","treR"
"3998","gene",4472111,4472164,"+","mgtL"
"3999","gene",4472305,4475001,"+","mgtA"
"4000","gene",4475207,4475593,"-","ridA"
"4001","gene",4475666,4476127,"-","pyrI"
"4002","gene",4476140,4477075,"-","pyrB"
"4003","gene",4477079,4477213,"-","pyrL"
"4004","gene",4477494,4477889,"-","yjgH"
"4005","gene",4478020,4478733,"-","bdcA"
"4006","gene",4478804,4479397,"+","bdcR"
"4007","gene",4479542,4479994,"+","tabA"
"4008","gene",4481987,4482991,"-","argF"
"4009","gene",4483153,4483569,"+","rraB"
"4010","gene",4483714,4484217,"-","yjgM"
"4011","gene",4484410,4485606,"+","yjgN"
"4012","gene",4485662,4488517,"-","valS"
"4013","gene",4488517,4488960,"-","holC"
"4014","gene",4489120,4490631,"-","pepA"
"4015","gene",4490785,4490835,"+","ytgA"
"4016","gene",4490898,4491998,"+","lptF"
"4017","gene",4491998,4493080,"+","lptG"
"4018","gene",4493241,4494743,"-","yjgR"
"4019","gene",4494821,4495819,"-","idnR"
"4020","gene",4495886,4497205,"-","idnT"
"4021","gene",4497267,4498031,"-","idnO"
"4022","gene",4498055,4499086,"-","idnD"
"4023","gene",4499303,4499866,"+","idnK"
"4024","gene",4499870,4500889,"-","ahr"
"4025","tRNA",4501085,4501169,"+","tRNA-Leu"
"4026","gene",4506783,4508129,"-","insG"
"4027","gene",4508738,4509955,"+","nanX"
"4028","gene",4509967,4511085,"+","nanY"
"4029","gene",4515370,4516137,"-","fecE"
"4030","gene",4516138,4517094,"-","fecD"
"4031","gene",4517091,4518089,"-","fecC"
"4032","gene",4518086,4518988,"-","fecB"
"4033","gene",4519033,4521357,"-","fecA"
"4034","gene",4521444,4522397,"-","fecR"
"4035","gene",4522394,4522915,"-","fecI"
"4036","gene",4523052,4523120,"+","ykiE"
"4037","gene",4524018,4525004,"-","yjhU"
"4038","gene",4525351,4526700,"-","yjhF"
"4039","gene",4526807,4528774,"-","yjhG"
"4040","gene",4528785,4529690,"-","yjhH"
"4041","gene",4529695,4530483,"-","yjhI"
"4042","gene",4530786,4531568,"-","sgcR"
"4043","gene",4531585,4532217,"-","sgcE"
"4044","gene",4532229,4532660,"-","sgcA"
"4045","gene",4532791,4533597,"-","sgcQ"
"4046","gene",4533610,4534923,"-","sgcC"
"4047","gene",4534935,4535213,"-","sgcB"
"4048","gene",4535210,4536331,"-","sgcX"
"4049","gene",4537117,4537863,"-","yjhP"
"4050","gene",4537919,4538464,"-","yjhQ"
"4051","pseudogene",4539471,4540711,"+","yjhR"
"4052","gene",4541294,4542274,"-","nanS"
"4053","gene",4542339,4543445,"-","nanM"
"4054","gene",4543465,4544181,"-","nanC"
"4055","gene",4545637,4546239,"+","fimB"
"4056","gene",4546717,4547313,"+","fimE"
"4057","gene",4547795,4548343,"+","fimA"
"4058","gene",4548408,4548947,"+","fimI"
"4059","gene",4548984,4549709,"+","fimC"
"4060","gene",4549776,4552412,"+","fimD"
"4061","gene",4552422,4552952,"+","fimF"
"4062","gene",4552965,4553468,"+","fimG"
"4063","gene",4553488,4554390,"+","fimH"
"4064","gene",4554633,4555976,"-","gntP"
"4065","gene",4556316,4557500,"+","uxuA"
"4066","gene",4557581,4559041,"+","uxuB"
"4067","gene",4559256,4560029,"+","uxuR"
"4068","gene",4560170,4561000,"-","yjiC"
"4069","gene",4561593,4561676,"+","idlP"
"4070","gene",4561673,4562065,"+","iraD"
"4071","gene",4562058,4562969,"-","hypT"
"4072","gene",4563034,4564206,"-","iadA"
"4073","gene",4564219,4564680,"-","yjiG"
"4074","gene",4565610,4566164,"+","kptA"
"4075","gene",4566177,4567355,"-","yjiJ"
"4076","gene",4567423,4568283,"-","yjiK"
"4077","gene",4568348,4568605,"-","ytiA"
"4078","gene",4568602,4569369,"-","yjiL"
"4079","gene",4569379,4570530,"-","yjiM"
"4080","gene",4570646,4571926,"-","yjiN"
"4081","gene",4571967,4573199,"-","mdtM"
"4082","gene",4574842,4576254,"-","yjiR"
"4083","gene",4576431,4576595,"+","yjiS"
"4084","pseudogene",4577094,4578602,"+","yjiT"
"4085","gene",4581592,4582638,"-","mcrC"
"4086","gene",4582638,4584017,"-","mcrB"
"4087","gene",4584179,4584520,"-","symE"
"4088","gene",4584748,4586142,"-","hsdS"
"4089","gene",4586139,4587728,"-","hsdM"
"4090","gene",4587929,4591441,"-","hsdR"
"4091","gene",4591629,4592543,"+","mrr"
"4092","gene",4592589,4593545,"-","yjiA"
"4093","gene",4593556,4593759,"-","yjiX"
"4094","gene",4593809,4595959,"-","btsT"
"4095","gene",4596337,4597992,"+","tsr"
"4096","gene",4598041,4599402,"-","lgoT"
"4097","gene",4599617,4600531,"-","lgoR"
"4098","gene",4600670,4601692,"+","lgoD"
"4099","gene",4601830,4604121,"-","opgB"
"4100","gene",4604375,4604869,"-","yjjA"
"4101","gene",4604918,4605655,"-","dnaC"
"4102","gene",4605658,4606197,"-","dnaT"
"4103","gene",4606304,4606777,"-","yjjB"
"4104","gene",4606768,4607538,"-","yjjP"
"4105","gene",4608157,4608882,"+","yjjQ"
"4106","gene",4608840,4609517,"+","bglJ"
"4107","gene",4609555,4610343,"-","fhuF"
"4108","gene",4610484,4610720,"+","yjjZ"
"4109","tRNA",4610759,4610845,"-","tRNA-Leu"
"4110","tRNA",4610880,4610966,"-","tRNA-Leu"
"4111","tRNA",4610995,4611081,"-","tRNA-Leu"
"4112","gene",4611349,4612380,"-","rsmC"
"4113","gene",4612483,4612896,"+","holD"
"4114","gene",4612865,4613311,"+","rimI"
"4115","gene",4613326,4614003,"+","yjjG"
"4116","gene",4614094,4615683,"+","prfC"
"4117","gene",4616076,4616681,"+","osmY"
"4118","gene",4616808,4616969,"+","ytjA"
"4119","gene",4617091,4618164,"+","yjjU"
"4120","gene",4618161,4618940,"+","yjjV"
"4121","gene",4619360,4620223,"-","yjjW"
"4122","gene",4620195,4621745,"-","yjjI"
"4123","gene",4622003,4622782,"+","deoC"
"4124","gene",4622909,4624231,"+","deoA"
"4125","gene",4624283,4625506,"+","deoB"
"4126","gene",4625563,4626282,"+","deoD"
"4127","gene",4626449,4627780,"+","yjjJ"
"4128","gene",4627781,4628797,"-","lplA"
"4129","gene",4628825,4629469,"-","ytjB"
"4130","gene",4629575,4630543,"+","serB"
"4131","gene",4630592,4631974,"+","radA"
"4132","gene",4631995,4633227,"+","nadR"
"4133","gene",4633535,4635202,"-","ettA"
"4134","gene",4635413,4637350,"+","sltY"
"4135","gene",4637440,4637766,"+","trpR"
"4136","gene",4637913,4638425,"-","yjjX"
"4137","gene",4638477,4639124,"+","gpmB"
"4138","gene",4639121,4639990,"-","robA"
"4139","gene",4640201,4640674,"+","creA"
"4140","gene",4640687,4641376,"+","creB"
"4141","gene",4641376,4642800,"+","creC"
"4142","gene",4642858,4644210,"+","creD"
"4143","gene",4644270,4644986,"-","arcA"
"4144","gene",4645622,4646308,"+","yjtD"
